id,item_id,page_number,title,loc_page_url,image,transcript,generation_review_flags,human_review_required
mss246610044_page_0186,mss246610044,186,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=186&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0186.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0186.txt,unclosed_historical_document,True
mss246610044_page_0187,mss246610044,187,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=187&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0187.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0187.txt,,True
mss246610044_page_0188,mss246610044,188,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=188&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0188.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0188.txt,unclosed_historical_document,True
mss246610044_page_0189,mss246610044,189,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=189&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0189.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0189.txt,unclosed_historical_document,True
mss246610044_page_0190,mss246610044,190,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=190&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0190.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0190.txt,,True
mss246610044_page_0191,mss246610044,191,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=191&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0191.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0191.txt,,True
mss246610044_page_0192,mss246610044,192,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=192&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0192.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0192.txt,,True
mss246610044_page_0193,mss246610044,193,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=193&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0193.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0193.txt,,True
mss246610044_page_0194,mss246610044,194,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=194&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0194.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0194.txt,,True
mss246610044_page_0195,mss246610044,195,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=195&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0195.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0195.txt,,True
mss246610044_page_0196,mss246610044,196,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=196&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0196.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0196.txt,,True
mss246610044_page_0197,mss246610044,197,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=197&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0197.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0197.txt,,True
mss246610044_page_0198,mss246610044,198,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=198&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0198.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0198.txt,,True
mss246610044_page_0199,mss246610044,199,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=199&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0199.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0199.txt,,True
mss246610044_page_0200,mss246610044,200,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=200&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0200.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0200.txt,unclosed_historical_document,True
mss246610044_page_0201,mss246610044,201,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=201&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0201.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0201.txt,,True
mss246610044_page_0202,mss246610044,202,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=202&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0202.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0202.txt,unclosed_historical_document,True
mss246610044_page_0203,mss246610044,203,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=203&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0203.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0203.txt,,True
mss246610044_page_0204,mss246610044,204,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=204&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0204.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0204.txt,,True
mss246610044_page_0205,mss246610044,205,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=205&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0205.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0205.txt,,True
mss246610044_page_0206,mss246610044,206,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=206&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0206.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0206.txt,,True
mss246610044_page_0207,mss246610044,207,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=207&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0207.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0207.txt,unclosed_historical_document,True
mss246610044_page_0208,mss246610044,208,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=208&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0208.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0208.txt,,True
mss246610044_page_0209,mss246610044,209,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=209&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0209.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0209.txt,,True
mss246610044_page_0210,mss246610044,210,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=210&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0210.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0210.txt,,True
mss246610044_page_0211,mss246610044,211,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=211&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0211.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0211.txt,,True
mss246610044_page_0212,mss246610044,212,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=212&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0212.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0212.txt,,True
mss246610044_page_0213,mss246610044,213,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=213&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0213.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0213.txt,,True
mss246610044_page_0214,mss246610044,214,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=214&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0214.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0214.txt,unclosed_historical_document,True
mss246610044_page_0215,mss246610044,215,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=215&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0215.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0215.txt,,True
mss246610044_page_0216,mss246610044,216,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=216&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0216.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0216.txt,,True
mss246610044_page_0217,mss246610044,217,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=217&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0217.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0217.txt,unclosed_historical_document,True
mss246610044_page_0218,mss246610044,218,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=218&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0218.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0218.txt,,True
mss246610044_page_0219,mss246610044,219,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=219&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0219.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0219.txt,unclosed_historical_document,True
mss246610044_page_0220,mss246610044,220,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=220&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0220.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0220.txt,,True
mss246610044_page_0221,mss246610044,221,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=221&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0221.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0221.txt,,True
mss246610044_page_0222,mss246610044,222,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=222&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0222.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0222.txt,,True
mss246610044_page_0223,mss246610044,223,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=223&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0223.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0223.txt,,True
mss246610044_page_0224,mss246610044,224,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=224&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0224.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0224.txt,unclosed_historical_document,True
mss246610044_page_0225,mss246610044,225,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=225&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0225.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0225.txt,,True
mss246610044_page_0226,mss246610044,226,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=226&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0226.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0226.txt,,True
mss246610044_page_0227,mss246610044,227,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=227&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0227.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0227.txt,,True
mss246610044_page_0228,mss246610044,228,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=228&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0228.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0228.txt,,True
mss246610044_page_0229,mss246610044,229,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=229&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0229.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0229.txt,unclosed_historical_document,True
mss246610044_page_0230,mss246610044,230,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=230&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0230.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0230.txt,,True
mss246610044_page_0231,mss246610044,231,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=231&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0231.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0231.txt,,True
mss246610044_page_0232,mss246610044,232,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=232&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0232.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0232.txt,,True
mss246610044_page_0233,mss246610044,233,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=233&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0233.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0233.txt,unclosed_historical_document,True
mss246610044_page_0234,mss246610044,234,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=234&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0234.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0234.txt,explicit_omission_placeholder,True
mss246610044_page_0235,mss246610044,235,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=235&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0235.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0235.txt,explicit_omission_placeholder,True
mss246610044_page_0236,mss246610044,236,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=236&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0236.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0236.txt,,True
mss246610044_page_0237,mss246610044,237,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=237&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0237.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0237.txt,,True
mss246610044_page_0238,mss246610044,238,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=238&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0238.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0238.txt,,True
mss246610044_page_0239,mss246610044,239,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=239&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0239.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0239.txt,,True
mss246610044_page_0240,mss246610044,240,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=240&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0240.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0240.txt,,True
mss246610044_page_0241,mss246610044,241,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=241&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0241.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0241.txt,,True
mss246610044_page_0242,mss246610044,242,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=242&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0242.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0242.txt,,True
mss246610044_page_0243,mss246610044,243,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=243&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0243.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0243.txt,,True
mss246610044_page_0244,mss246610044,244,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=244&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0244.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0244.txt,,True
mss246610044_page_0245,mss246610044,245,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=245&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0245.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0245.txt,,True
mss246610044_page_0246,mss246610044,246,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=246&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0246.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0246.txt,,True
mss246610044_page_0247,mss246610044,247,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=247&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0247.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0247.txt,,True
mss246610044_page_0248,mss246610044,248,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=248&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0248.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0248.txt,,True
mss246610044_page_0249,mss246610044,249,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=249&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0249.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0249.txt,,True
mss246610044_page_0250,mss246610044,250,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=250&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0250.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0250.txt,,True
mss246610044_page_0251,mss246610044,251,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=251&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0251.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0251.txt,,True
